id,country,city,point_entry
4979665,DE,Tbilisi,Entry_39
4979673,NL,TB,Entry_17
4979684,FR,MONTIGNY LE BRETONNEUX,Entry_41
4979685,CH,Peristeri,Entry_33
4979692,DE,Riga,Entry_17
4979698,BG,MT,Entry_4
4979702,FR,CHAPONNAY,Entry_4
4979705,DE,Kumhausen,Entry_41
4979706,GB,Stoke-on-trent,Entry_17
4979709,GB,Ebbw Vale,Entry_17
4979713,IT,Castiglione delle Stiviere,Entry_41
4979729,LK,Thebes,Entry_4
4979732,IS,050,Entry_17
4979736,BG,MT,Entry_36
4979742,DE,Kumhausen,Entry_41
4979743,BG,MT,Entry_33
4979745,CZ,Podhorany,Entry_17
4979749,DE,Palatitsia imathias,Entry_17
4979762,GR,Kassandria,Entry_36
4979763,IT,Muggio,Entry_39
4979771,DE,VIRONAS,Entry_17
4979774,FR,Quimper,Entry_17
4979779,FR,MONTIGNY LE BRETONNEUX,Entry_41
4979782,IT,Castiglione delle Stiviere,Entry_41
4979786,NL,Laganas,Entry_41
4979788,IT,ILIOUPOLI,Entry_1
4979818,GB,Sutton Coldfield,Entry_17
4979819,AT,TRIKALA,Entry_17
4979821,NL,Laganas,Entry_41
4979824,FR,MONTIGNY LE BRETONNEUX,Entry_41
4979827,US,Sioux Falls,Entry_17
4979831,AT,Woergl,Entry_17
4979833,CY,KAKLEA,Entry_33
4979846,CY,Athens nea makri,Entry_41
4979849,FR,MONTIGNY LE BRETONNEUX,Entry_41
4979850,CZ,Hostomice,Entry_34
4979851,BG,MT,Entry_17
4979852,NL,OROPOS,Entry_41
4979853,BG,MT,Entry_33
4979855,TR,ACHARNES,Entry_4
4979857,GB,Baschurch,Entry_41
4979863,CH,Peristeri,Entry_4
4979865,AL,TWR,Entry_41
4979871,IS,050,Entry_17
4979883,GB,Baschurch,Entry_41
4979885,FR,Quimper,Entry_17
4979887,GB,CHESTERFIELD,Entry_17
4979900,UA,"LVIV, MAZEPY STR.26/134",Entry_17
4979905,CH,Peristeri,Entry_17
4979907,PL,POMBIA,Entry_17
4979908,FR,MONTIGNY LE BRETONNEUX,Entry_17
4979916,IT,CHANVERRIE,Entry_39
4979919,CY,Athens nea makri,Entry_41
4979921,UA,SERRES,Entry_17
4979922,AL,MENIDHI ATIKI,Entry_36
4979923,GR,Elounda,Entry_41
4979925,AL,Kato patisia,Entry_1
4979932,FR,SOM,Entry_17
4979945,DE,"Agia Paraskevi, Athens",Entry_17
4979955,IL,MAROUSI,Entry_17
4979959,CI,Massenbachhausen,Entry_41
4979960,DE,PALEO FALIRO,Entry_17
4979968,BG,TL,Entry_41
4979972,BG,MT,Entry_33
4980001,DE,Roedental,Entry_41
4980003,GR,Elounda,Entry_41
4980009,TR,ACHARNES,Entry_4
4980022,FR,MONTIGNY LE BRETONNEUX,Entry_41
4980024,US,LOUTRA EDIPSOS,Entry_10
4980026,ES,NEA KALLIKRATEIA,Entry_17
4980030,CU,BW,Entry_17
4980041,BG,MT,Entry_10
4980042,KW,FA,Entry_10
4980043,MT,26,Entry_17
4980058,FR,Roullet st estephe,Entry_41
4980068,GR,Elounda,Entry_41
4980075,PL,PRZYWORY,Entry_4
4980078,IL,KFAR SABA,Entry_17
4980084,IT,Warszawa,Entry_17
4980093,ES,Albert,Entry_4
4980099,FR,Chalfont St Peter,Entry_4
4980102,CZ,Hostomice,Entry_17
4980103,GB,Darlington,Entry_41
4980114,NL,TB,Entry_33
4980115,GR,Elounda,Entry_41
4980117,GB,Darlington,Entry_41
4980118,NO,Mega derio,Entry_17
4980119,NL,PERAMA,Entry_33
4980120,NL,Laganas,Entry_41
4980129,CH,Ajten,Entry_17
4980131,FR,Milhaud,Entry_3
4980136,FR,Lipsi,Entry_17
4980147,NL,Laganas,Entry_41
4980153,GB,Darlington,Entry_41
4980155,FR,Milhaud,Entry_3
4980157,GB,Darlington,Entry_41
4980160,CZ,Vouliagmeni,Entry_17
4980163,GB,Ebbw Vale,Entry_4
4980170,FR,SOM,Entry_17
4980173,NL,Laganas,Entry_41
4980179,FR,MONTIGNY LE BRETONNEUX,Entry_41
4980181,GB,Darlington,Entry_41
4980182,CH,Peristeri,Entry_17
4980186,BG,Soufli,Entry_17
4980188,MT,26,Entry_17
4980192,TG,ATHENS,Entry_41
4980202,GB,Ebbw Vale,Entry_4
4980206,IS,050,Entry_4
4980209,US,LOUTRA EDIPSOS,Entry_17
4980213,NL,PERAMA,Entry_4
4980218,UA,SERRES,Entry_36
4980228,GB,Darlington,Entry_41
4980230,BG,Mustafa,Entry_36
4980232,BG,MT,Entry_17
4980241,NL,Diemen,Entry_36
4980242,FI,Athens,Entry_41
4980250,BG,22,Entry_41
4980252,NL,Laganas,Entry_41
4980255,BG,MT,Entry_4
4980256,FR,Quimper,Entry_17
4980257,NO,Beate,Entry_36
4980264,RO,Amaliada,Entry_17
4980272,BG,22,Entry_41
4980276,IE,45,Entry_39
4980278,BG,Polina,Entry_17
4980282,KR,BW,Entry_41
4980283,FR,Courseulles-sur-Mer,Entry_17
4980291,DK,Bindslev,Entry_17
4980294,CZ,Horovice,Entry_41
4980297,BG,22,Entry_41
4980302,DE,BADEN-BADEN,Entry_17
4980306,BG,ATHANASIADIS,Entry_41
4980311,TG,ATHENS,Entry_41
4980314,FR,strasbourg,Entry_36
4980315,NL,Laganas,Entry_41
4980319,AL,Perama,Entry_17
4980323,EG,METHAINA,Entry_4
4980326,BG,MT,Entry_33
4980338,DK,WP,Entry_17
4980341,CY,Vrysoulles / Famagusta,Entry_17
4980348,CZ,Libeznice,Entry_4
4980351,GR,CRETE,Entry_17
4980356,ES,AGRINIO,Entry_17
4980358,NL,TB,Entry_17
4980367,FR,Lipsi,Entry_41
4980368,FR,Chevilly-Larue,Entry_36
4980371,IL,CALIMERA,Entry_33
4980372,FR,FATIMA,Entry_17
4980378,NL,TB,Entry_17
4980379,DE,Ligeri,Entry_4
4980390,IS,050,Entry_17
4980391,EG,METHAINA,Entry_4
4980400,CH,Ajten,Entry_17
4980407,DE,Magrit,Entry_17
4980416,US,LOUTRA EDIPSOS,Entry_10
4980423,BE,CHIMAY,Entry_38
4980429,DE,KORIDALLOS,Entry_17
4980430,PL,Biczyce Gorne,Entry_17
4980434,CY,Koutsavaki,Entry_41
4980435,BG,22,Entry_41
4980437,BG,MT,Entry_33
4980439,GR,Kassandria,Entry_17
4980456,NL,Laganas,Entry_41
4980458,BG,22,Entry_41
4980461,GR,BAILESTI,Entry_17
4980462,IT,Athens/Marousi,Entry_4
4980467,FR,SOM,Entry_17
4980471,FR,VERNEUIL D AVRE ET D ITON,Entry_17
4980473,DE,KORIDALLOS,Entry_17
4980476,BG,22,Entry_41
4980480,GB,Darlington,Entry_41
4980484,RO,Pallini,Entry_10
4980489,DE,Alexandropolis,Entry_36
4980498,US,LOUTRA EDIPSOS,Entry_17
4980500,GR,CRETE,Entry_17
4980501,NO,Flateby,Entry_4
4980509,BG,MT,Entry_17
4980519,GR,Elounda,Entry_41
4980522,FR,Lipsi,Entry_41
4980525,TR,GLA,Entry_41
4980526,CZ,Koprivnica,Entry_41
4980527,IL,Nahsholim,Entry_1
4980528,GB,Ebbw Vale,Entry_33
4980529,BG,MT,Entry_4
4980532,RS,Mionica 014,Entry_41
4980533,MK,Nea Kalikratia,Entry_33
4980538,FR,MONTIGNY LE BRETONNEUX,Entry_41
4980541,IS,050,Entry_4
4980543,BG,salvina,Entry_17
4980544,DE,KORIDALLOS,Entry_17
4980545,CH,Ajten,Entry_36
4980546,GR,Elounda,Entry_41
4980548,IS,050,Entry_18
4980552,MK,Nenad,Entry_17
4980555,DE,Agia Varvara,Entry_4
4980556,DE,26121 Oldenburg,Entry_17
4980558,RS,Mionica 014,Entry_41
4980561,BO,Tourcoing,Entry_17
4980564,BG,Polina,Entry_17
4980571,FR,Cormeilles en parisis,Entry_3
4980572,DE,Babenhausen,Entry_17
4980583,GR,Elounda,Entry_41
4980586,IS,050,Entry_17
4980591,AL,Keri zakynthos,Entry_17
4980599,CH,Peristeri,Entry_33
4980607,GB,Darlington,Entry_41
4980611,CY,"Nea Smyrni, Attica",Entry_4
4980627,DE,Mainaschaff,Entry_17
4980631,AT,St. Pantaleon,Entry_36
4980635,GB,Darlington,Entry_41
4980637,RO,82,Entry_41
4980638,EG,WN,Entry_17
4980649,FR,chalkida,Entry_17
4980652,DE,26121 Oldenburg,Entry_17
4980656,CH,Peristeri,Entry_17
4980661,FR,Lipsi,Entry_41
4980663,MK,"S. Furka, Dojran",Entry_17
4980665,IT,Morbello,Entry_4
4980669,FR,IDF,Entry_17
4980670,GB,WX,Entry_17
4980677,CY,Fyli,Entry_41
4980678,NL,OROPOS,Entry_41
4980680,NL,TB,Entry_17
4980684,CH,Sithonia,Entry_17
4980686,LB,athina,Entry_18
4980690,NL,TB,Entry_17
4980691,DE,Alt Zachun,Entry_41
4980699,AL,Keri zakynthos,Entry_17
4980707,GB,St Helier JERSEY,Entry_3
4980708,NL,Laganas,Entry_41
4980722,NL,PERAMA,Entry_10
4980734,FR,Lipsi,Entry_41
4980737,FR,MONTIGNY LE BRETONNEUX,Entry_41
4980738,BE,fabienne,Entry_17
4980740,CH,Peristeri,Entry_17
4980742,GB,Baschurch,Entry_41
4980743,IT,62,Entry_41
4980768,CH,Peristeri,Entry_36
4980770,NL,TB,Entry_22
4980774,NL,TB,Entry_39
4980775,DE,PETROS,Entry_3
4980782,FR,Lipsi,Entry_41
4980785,FR,OAX,Entry_17
4980790,CZ,Egaleo - Athens,Entry_1
4980795,NL,Chalkida,Entry_41
4980800,HR,NI,Entry_1
4980812,NL,Laganas,Entry_41
4980820,GB,Watford,Entry_17
4980822,BG,AMFISSA FOKIDAS,Entry_36
4980826,IT,2,Entry_41
4980828,FR,Lipsi,Entry_41
4980853,BG,Kiato,Entry_17
4980859,NL,TB,Entry_17
4980865,SI,119,Entry_41
4980866,RO,KARYES AGIO OROS,Entry_36
4980868,NL,TB,Entry_39
4980869,PT,Corroios,Entry_17
4980884,PL,PRZYWORY,Entry_4
4980886,NL,OROPOS,Entry_41
4980888,IT,2,Entry_41
4980895,AL,AKRES,Entry_17
4980900,RO,PALLINI,Entry_3
4980914,SE,BD,Entry_1
4980915,CH,Peristeri,Entry_4
4980918,BG,MT,Entry_17
4980919,IT,NIKAIA,Entry_17
4980920,IT,MERCATO SAN SEVERINO,Entry_41
4980921,GR,Elounda,Entry_41
4980925,AL,NAKAIA PIREA,Entry_17
4980926,DE,Oerlenbach,Entry_4
4980929,RS,LAZAREVAC,Entry_36
4980931,DE,Wadgassen,Entry_3
4980938,GB,Clydebank,Entry_17
4980940,CH,Peristeri,Entry_17
4980941,RO,82,Entry_41
4980943,NL,Corinth,Entry_4
4980948,IS,050,Entry_17
4980950,XK,Athens,Entry_17
4980952,AL,Koroni Preveza,Entry_41
4980961,LT,Kifisia,Entry_17
4980971,EG,METHAINA,Entry_4
4980977,FR,Pagkrati,Entry_41
4980986,DE,Stefanos,Entry_17
4980992,RO,Acharnai,Entry_4
4980997,IS,050,Entry_17
4980999,DE,Ganderkesee,Entry_36
4981003,LT,CHAVILLE,Entry_4
4981009,IS,B,Entry_17
4981011,US,LOUTRA EDIPSOS,Entry_33
4981023,RO,BU,Entry_4
4981028,NL,Tripoli,Entry_17
4981036,CH,Peristeri,Entry_17
4981041,DE,PALEO FALIRO,Entry_17
4981044,NL,Krommenie,Entry_17
4981046,BG,22,Entry_41
4981048,FR,LIMONEST,Entry_17
4981054,FR,LIMONEST,Entry_17
4981055,IT,Michael,Entry_4
4981062,IS,050,Entry_17
4981064,NL,Laganas,Entry_17
4981069,GR,SZ,Entry_17
4981071,MK,KIKKIDIS,Entry_17
4981076,GB,Tetbury,Entry_4
4981080,DE,Alt Zachun,Entry_41
4981084,BG,PETROUPOLI,Entry_41
4981087,BG,AMFISSA FOKIDAS,Entry_4
4981088,DE,Acharavi,Entry_4
4981092,BG,MT,Entry_33
4981095,NL,Laganas,Entry_17
4981098,GR,BAILESTI,Entry_4
4981099,BG,MT,Entry_17
4981105,DE,Wadgassen,Entry_3
4981107,DE,Lauingen,Entry_4
4981109,CY,Vrysoulles / Famagusta,Entry_17
4981111,BG,Stavroupoli,Entry_3
4981113,FR,IDF,Entry_4
4981118,CI,Halle,Entry_4
4981120,FR,LIMONEST,Entry_33
4981123,DE,Mainaschaff,Entry_17
4981133,IL,Nahsholim,Entry_39
4981134,CI,Quickborn,Entry_36
4981137,GR,Kassandria,Entry_17
4981143,DE,VASILEIOS,Entry_17
4981148,AL,"PREVEZA, Lelova",Entry_17
4981153,PT,Paleo Faliro,Entry_3
4981157,FR,Canisy,Entry_41
4981167,CI,Hof,Entry_17
4981172,BG,MT,Entry_4
4981180,IS,050,Entry_17
4981184,IL,Nahsholim,Entry_39
4981185,AL,Kato patisia,Entry_1
4981191,AL,ATHINA - KYPSELI,Entry_41
4981192,DE,Wietze,Entry_18
4981196,BG,MT,Entry_33
4981198,MT,26,Entry_17
4981204,CY,Despoina,Entry_17
4981206,NL,HEERHUGOWAARD,Entry_18
4981209,GR,Glifa Ilias,Entry_36
4981210,BE,fabienne,Entry_17
4981219,FR,Lipsi,Entry_41
4981225,GB,kalamos,Entry_17
4981229,IL,Nahsholim,Entry_39
4981236,CI,Hof,Entry_17
4981237,GR,Kassandria,Entry_17
4981241,CI,Quickborn,Entry_36
4981244,AL,KJUSTENDIL,Entry_36
4981245,DE,Wietze,Entry_18
4981252,AL,ITHAKI KEFALONIA,Entry_17
4981253,NL,Hoogvliet,Entry_17
4981260,US,LOUTRA EDIPSOS,Entry_33
4981261,IS,050,Entry_17
4981262,EG,Peraeus,Entry_36
4981263,FR,Cormeilles en parisis,Entry_3
4981272,IS,050,Entry_17
4981278,FR,TA,Entry_17
4981279,FR,Lipsi,Entry_41
4981284,NL,Laganas,Entry_41
4981287,BG,Polina,Entry_17
4981289,CI,Quickborn,Entry_36
4981294,AL,polykastro,Entry_17
4981297,NL,OROPOS,Entry_41
4981301,FR,Lipsi,Entry_41
4981304,FR,Cormeilles en parisis,Entry_3
4981310,AL,Thessalonokh,Entry_36
4981313,DE,AIGINA,Entry_4
4981314,BG,Polina,Entry_17
4981319,NL,Laganas,Entry_41
4981322,TR,ALEXANDROUPOLIS,Entry_17
4981327,CH,WAR,Entry_17
4981328,GB,Westcliff-on-Sea,Entry_4
4981330,DE,Solms,Entry_36
4981334,BG,MT,Entry_17
4981336,FI,NW,Entry_4
4981343,LB,athina,Entry_17
4981344,FR,LA SEYNE SUR MER,Entry_41
4981345,DE,kilkis,Entry_33
4981346,GB,Mold,Entry_17
4981348,GR,mougins,Entry_4
4981349,CZ,PV,Entry_17
4981353,NL,Laganas,Entry_41
4981356,CY,Vrysoulles / Famagusta,Entry_10
4981358,BG,MT,Entry_33
4981360,NG,LND,Entry_1
4981362,BG,MT,Entry_4
4981366,DE,26121 Oldenburg,Entry_17
4981367,FR,bully les mines,Entry_39
4981369,IT,ASIMAKOPOULOS,Entry_17
4981372,CH,Peristeri,Entry_4
4981381,US,LOUTRA EDIPSOS,Entry_33
4981388,CH,Peristeri,Entry_10
4981391,HR,BU,Entry_17
4981399,MK,Akrivopoulos,Entry_36
4981402,GB,oldham,Entry_17
4981411,EG,GH,Entry_41
4981414,BG,Polina,Entry_17
4981417,US,LOUTRA EDIPSOS,Entry_33
4981419,NL,Laganas,Entry_41
4981423,BG,Boris,Entry_4
4981425,FR,Lipsi,Entry_41
4981435,BG,MT,Entry_33
4981444,GR,Nea Potidea Kassandra,Entry_41
4981447,FR,Lipsi,Entry_41
4981449,DK,Halandri,Entry_10
4981450,PL,PRZYWORY,Entry_4
4981454,IE,Dublin 1,Entry_15
4981463,GB,Watford,Entry_17
4981469,EG,brian,Entry_4
4981471,RO,25,Entry_17
4981477,LV,9,Entry_41
4981479,IT,Frosinone,Entry_17
4981480,FR,Lipsi,Entry_41
4981481,US,new york,Entry_17
4981482,BG,MT,Entry_33
4981491,FR,Lipsi,Entry_41
4981492,FR,IDF,Entry_4
4981495,GB,Baschurch,Entry_41
4981496,MK,KIKKIDIS,Entry_1
4981507,CH,kokkari,Entry_1
4981514,IT,NSW,Entry_17
4981516,DE,PALEO FALIRO,Entry_17
4981517,NL,Laganas,Entry_41
4981519,AL,PREVEZE,Entry_17
4981520,US,LOUTRA EDIPSOS,Entry_17
4981523,IL,Arara,Entry_17
4981526,GR,BAILESTI,Entry_17
4981529,GR,Kassandria,Entry_17
4981533,GB,St Helier JERSEY,Entry_39
4981543,EG,Mahmoud,Entry_1
4981546,GB,Karditsa,Entry_17
4981554,FR,Lipsi,Entry_41
4981558,TR,piraeus,Entry_36
4981567,FR,CHAPONNAY,Entry_4
4981568,GR,Glifa Ilias,Entry_36
4981570,LU,Warken,Entry_17
4981572,FR,St herblain,Entry_4
4981581,AL,Agioi Anargyroi,Entry_4
4981582,AL,THISIO ATHENS,Entry_17
4981586,BG,Pyrgos,Entry_17
4981589,BG,MT,Entry_17
4981590,DE,ARTEMIDA,Entry_17
4981592,GR,Elounda,Entry_41
4981596,GB,Ruislip,Entry_33
4981601,FR,Lipsi,Entry_41
4981605,FR,IDF,Entry_17
4981611,DE,Athena,Entry_1
4981620,GB,Ebbw Vale,Entry_17
4981621,NL,PERAMA,Entry_10
4981624,BG,MT,Entry_17
4981635,AL,"Athens, Sepolia",Entry_17
4981641,CH,OCC,Entry_36
4981643,FR,LA SEYNE SUR MER,Entry_41
4981648,FR,IDF,Entry_17
4981651,IT,Kimi,Entry_33
4981657,IS,050,Entry_17
4981660,US,Panorama,Entry_17
4981664,GB,Ebbw Vale,Entry_17
4981665,HU,SF,Entry_4
4981666,DE,Elefsina Athen,Entry_36
4981667,AL,SANTORINI,Entry_38
4981670,GR,Elounda,Entry_41
4981672,FR,Lipsi,Entry_41
4981675,NL,Servia,Entry_17
4981676,PT,Chios,Entry_17
4981682,DE,ARTEMIDA,Entry_17
4981684,DE,Oichalia,Entry_39
4981685,CH,Peristeri,Entry_10
4981690,FR,Issy-les-Moulineaux,Entry_17
4981698,EG,METHAINA,Entry_4
4981702,IS,050,Entry_17
4981710,GR,SZ,Entry_17
4981711,CI,Hof,Entry_17
4981712,EG,WN,Entry_41
4981713,IT,edinburgh,Entry_36
4981724,NL,Laganas,Entry_41
4981728,BG,MT,Entry_4
4981729,EG,METHAINA,Entry_4
4981730,FR,Frelinghien,Entry_17
4981733,CY,Nea Makri,Entry_17
4981745,CI,Hof,Entry_17
4981748,GB,VLG,Entry_17
4981751,FR,Cormeilles en parisis,Entry_3
4981757,ES,TH,Entry_17
4981758,FR,Allauch,Entry_17
4981762,LV,011,Entry_39
4981767,FR,Milhaud,Entry_3
4981771,NL,Gerakas,Entry_3
4981774,BG,ATHANASIADIS,Entry_41
4981776,DE,35,Entry_17
4981777,GR,CRETE,Entry_17
4981779,CZ,Hostomice,Entry_17
4981780,IT,Como,Entry_4
4981788,FR,Courseulles-sur-Mer,Entry_17
4981791,DE,Elefsina Athen,Entry_36
4981793,GB,Ebbw Vale,Entry_4
4981794,FR,Cormeilles en parisis,Entry_3
4981795,BG,MT,Entry_33
4981800,BG,MT,Entry_17
4981801,GB,Ebbw Vale,Entry_1
4981803,BG,MT,Entry_17
4981813,EG,METHAINA,Entry_4
4981815,BG,DEV,Entry_17
4981816,NL,Laganas,Entry_41
4981818,AL,polykastro,Entry_39
4981823,IT,ILIOUPOLI,Entry_1
4981833,NL,Corinth,Entry_4
4981839,GR,Elounda,Entry_41
4981840,CH,Peristeri,Entry_17
4981841,AL,SANTORINI,Entry_17
4981846,RS,TRIKALA,Entry_17
4981853,FR,Cormeilles en parisis,Entry_3
4981862,PL,-,Entry_4
4981864,GB,Paxos,Entry_39
4981868,IT,Ospitaletto,Entry_33
4981873,FR,Quimper,Entry_17
4981875,AL,polykastro,Entry_17
4981877,AL,"NEA CHALKIDONA, ATHENS",Entry_17
4981882,NL,TB,Entry_17
4981889,EG,WN,Entry_41
4981893,DE,VIRONAS,Entry_17
4981894,FR,Cormeilles en parisis,Entry_3
4981897,FR,Lipsi,Entry_41
4981911,FR,Diellze,Entry_17
4981913,IL,MD,Entry_41
4981934,HU,zoltan,Entry_15
4981937,FR,Cormeilles en parisis,Entry_3
4981940,BG,Litomerice,Entry_17
4981943,DE,Ag. Anargurwn,Entry_17
4981944,GB,Ebbw Vale,Entry_33
4981948,GR,Elounda,Entry_3
4981949,BG,MT,Entry_4
4981952,NL,Harderwijk,Entry_1
4981960,NO,Mega derio,Entry_17
4981964,BG,MT,Entry_33
4981967,FR,Cormeilles en parisis,Entry_3
4981978,GB,Baschurch,Entry_41
4981982,DE,ESS,Entry_17
4981988,FR,Saint herblain,Entry_17
4981994,FR,Cormeilles en parisis,Entry_3
4982000,BG,MT,Entry_4
4982004,IS,050,Entry_17
4982018,BG,MT,Entry_33
4982019,FR,ANTOINE,Entry_17
4982028,AT,Woergl,Entry_41
4982032,BE,ARA,Entry_17
4982034,BG,MT,Entry_17
4982038,IL,Nahsholim,Entry_39
4982043,CH,Peristeri,Entry_17
4982045,FR,Cormeilles en parisis,Entry_3
4982056,FR,MONTIGNY LE BRETONNEUX,Entry_41
4982058,TR,65,Entry_17
4982059,RS,Stojana andrica,Entry_36
4982064,FR,Nea Makri,Entry_41
4982068,CH,Peristeri,Entry_33
4982069,GB,keratsini,Entry_4
4982076,CH,Peristeri,Entry_17
4982088,HU,zoltan,Entry_33
4982091,GB,JUR,Entry_4
4982097,BE,fabienne,Entry_17
4982102,BG,MT,Entry_17
4982108,FR,Nea Makri,Entry_41
4982112,FR,Nea Makri,Entry_41
4982118,GB,MGM,Entry_17
4982121,IT,Massimiliano,Entry_17
4982124,AT,Vienna,Entry_17
4982127,BG,Polina,Entry_17
4982130,FR,Allauch,Entry_17
4982144,DE,Quakenbrueck,Entry_17
4982148,BG,MT,Entry_33
4982168,DE,Livadi Pierias,Entry_1
4982172,CH,Ajten,Entry_33
4982173,IS,050,Entry_17
4982176,DE,AFANDOU,Entry_4
4982179,GB,Northop Hall,Entry_17
4982187,FR,Saclay,Entry_4
4982191,GR,SZ,Entry_17
4982195,BG,MT,Entry_17
4982196,BG,Boris,Entry_4
4982201,DE,PERISTASI PIERIAS,Entry_36
4982212,GR,Elounda,Entry_3
4982214,DE,LB,Entry_1
4982216,DE,AFANDOU,Entry_4
4982225,GR,BAILESTI,Entry_17
4982229,DE,"Thessaloniki,Oreokastro",Entry_4
4982240,CY,Karallis,Entry_1
4982245,TR,Peplos,Entry_4
4982246,CH,Peristeri,Entry_17
4982248,CH,Amaliada,Entry_4
4982251,NL,HEERHUGOWAARD,Entry_18
4982252,CH,Peristeri,Entry_10
4982253,AL,polykastro,Entry_39
4982255,DE,Ligeri,Entry_4
4982269,DE,Thessaloniki Tagarades,Entry_4
4982274,TR,ACHARNES,Entry_4
4982278,IL,CALIMERA,Entry_10
4982283,CZ,Podhorany,Entry_17
4982287,CH,Peristeri,Entry_33
4982290,BG,Polina,Entry_17
4982293,GB,Ebbw Vale,Entry_4
4982296,ES,Didimoticho,Entry_17
4982297,DE,Ag. Anargurwn,Entry_17
4982303,BG,Litomerice,Entry_17
4982308,DE,Elefsina Athen,Entry_17
4982312,GR,mougins,Entry_17
4982314,GB,Naousa,Entry_17
4982316,EG,WN,Entry_41
4982332,FR,SOM,Entry_17
4982334,IL,CALIMERA,Entry_10
4982336,DE,LB,Entry_1
4982339,US,LOUTRA EDIPSOS,Entry_17
4982348,DE,26121 Oldenburg,Entry_4
4982361,DE,NUERNBERG,Entry_17
4982363,DE,Tbilisi,Entry_17
4982366,UA,NYK,Entry_17
4982367,CH,Peristeri,Entry_33
4982382,CZ,Podhorany,Entry_17
4982384,CI,Hof,Entry_17
4982387,AL,KALKIDHIKI,Entry_4
4982391,AL,mesologgi,Entry_17
4982395,GB,lamia,Entry_17
4982396,RS,Stojana andrica,Entry_36
4982401,DE,LB,Entry_1
4982403,IS,050,Entry_18
4982415,FR,Lipsi,Entry_41
4982416,CH,Ajten,Entry_33
4982423,AG,BRU,Entry_17
4982428,DE,VIRONAS,Entry_17
4982435,GB,DD,Entry_36
4982436,IT,Laganas,Entry_41
4982442,DE,Vexin sur Epte,Entry_4
4982443,DE,griesheim,Entry_36
4982450,BG,MT,Entry_39
4982451,FR,Saint herblain,Entry_17
4982454,RS,Stojana andrica,Entry_39
4982456,IS,050,Entry_17
4982458,HR,85,Entry_17
4982459,CZ,Podhorany,Entry_17
4982462,EG,METHAINA,Entry_4
4982463,DE,LB,Entry_1
4982469,CH,GALATA,Entry_36
4982482,CH,Peristeri,Entry_33
4982484,US,new york,Entry_17
4982495,GR,Glifa Ilias,Entry_17
4982501,NL,HEERHUGOWAARD,Entry_18
4982506,DE,LB,Entry_1
4982516,MD,Glifada,Entry_17
4982520,SE,BD,Entry_1
4982521,BE,Corfou,Entry_41
4982525,MK,KIKKIDIS,Entry_1
4982526,LB,athina,Entry_39
4982533,BG,MT,Entry_4
4982534,CH,Peristeri,Entry_17
4982537,FI,Rauma,Entry_4
4982538,CZ,Egaleo - Athens,Entry_1
4982540,CH,Ajten,Entry_10
4982543,HU,Egerszalok Ifjusag utca 2,Entry_17
4982547,AL,polykastro,Entry_4
4982552,FR,TA,Entry_17
4982561,DE,LB,Entry_1
4982564,IS,050,Entry_17
4982566,GB,Evdilos,Entry_17
4982567,AL,BV,Entry_17
4982572,BG,SYKIES THESSALONIKI,Entry_17
4982578,BG,MT,Entry_4
4982579,IT,Stefano,Entry_4
4982582,BG,LD,Entry_17
4982583,IL,CALIMERA,Entry_10
4982592,CZ,Hostomice,Entry_17
4982598,GR,Glifa Ilias,Entry_39
4982599,BG,MT,Entry_17
4982606,GB,Mold,Entry_17
4982613,DE,Walldorf,Entry_17
4982616,BG,Polina,Entry_17
4982619,SE,Veroia,Entry_17
4982620,IL,MAROUSI,Entry_39
4982624,BG,Ilioupoli,Entry_17
4982630,CH,RAFINA,Entry_36
4982636,UA,SERRES,Entry_36
4982639,BG,MT,Entry_17
4982641,CZ,Podhorany,Entry_17
4982644,CZ,THEBES,Entry_1
4982649,IS,050,Entry_17
4982652,GB,Ebbw Vale,Entry_33
4982653,GR,Elounda,Entry_41
4982655,DZ,BB,Entry_17
4982657,DE,IOANNINA,Entry_4
4982661,BG,SYKIES THESSALONIKI,Entry_17
4982670,GB,Newcastle under lyme,Entry_1
4982675,US,LOUTRA EDIPSOS,Entry_4
4982681,DE,Archontoula,Entry_17
4982685,UA,ON,Entry_1
4982689,BG,Ilioupoli,Entry_17
4982691,NL,TB,Entry_17
4982692,BS,BY,Entry_17
4982696,UA,Chernihiv,Entry_17
4982697,IT,AGIOS IOANNIS RENTIS,Entry_36
4982698,US,new york,Entry_17
4982699,NL,PERAMA,Entry_10
4982704,CI,Hof,Entry_17
4982707,US,LOUTRA EDIPSOS,Entry_17
4982716,IS,050,Entry_17
4982730,EE,41,Entry_8
4982731,GB,WX,Entry_17
4982732,GB,WX,Entry_17
4982737,GB,Ebbw Vale,Entry_10
4982745,FR,IDF,Entry_17
4982746,IS,050,Entry_17
4982747,GB,WX,Entry_17
4982748,AE,VOLOS,Entry_17
4982750,FR,Diellze,Entry_17
4982757,NL,Nea Kalikratia,Entry_36
4982758,CZ,Kolsov 17,Entry_17
4982760,DE,26121 Oldenburg,Entry_17
4982762,UA,ON,Entry_1
4982764,UA,Chernihiv,Entry_17
4982767,AL,PATISIA ATHENS,Entry_17
4982769,GR,Elounda,Entry_41
4982775,DE,SOLOMOS KORINTHIAS,Entry_4
4982778,CA,Amaliada,Entry_17
4982780,GB,Harwich,Entry_17
4982782,MT,26,Entry_17
4982787,GB,Ebbw Vale,Entry_10
4982788,CI,Hof,Entry_17
4982791,CH,Peristeri,Entry_33
